Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10756,2023,05-01-2023 00:00,07-01-2023 00:00,Second Class,CUST-1756,Edward Huang,Consumer,United States,Fisherburgh,Maryland,76488,South,PROD-1256,Beauty,Perfume,108.6,9,0.47,15.25
ORD-10757,2023,05-05-2024 00:00,10-05-2024 00:00,Same Day,CUST-1757,Marc Weaver,Consumer,United States,West Cynthia,Louisiana,37462,South,PROD-1257,Electronics,Headphones,499.31,8,0.42,76.75
ORD-10758,2022,14-08-2024 00:00,22-08-2024 00:00,Same Day,CUST-1758,Donald Daniels,Home Office,United States,South Mary,Illinois,71732,East,PROD-1258,Beauty,Perfume,129.81,8,0.22,26.83
ORD-10759,2023,25-10-2024 00:00,01-11-2024 00:00,Second Class,CUST-1759,Nancy Turner,Home Office,United States,East Don,New Jersey,64697,Central,PROD-1259,Beauty,Mascara,242.7,9,0.01,63.68
ORD-10760,2024,04-05-2023 00:00,07-05-2023 00:00,First Class,CUST-1760,Natalie Madden,Corporate,United States,West Kylemouth,Arkansas,56086,East,PROD-1260,Home & Kitchen,Vacuum Cleaner,345.39,9,0.16,76.89
ORD-10761,2024,14-10-2022 00:00,19-10-2022 00:00,Same Day,CUST-1761,Mary Gomez,Home Office,United States,Hendersonborough,Alabama,47997,South,PROD-1261,Beauty,Mascara,276.11,3,0.5,36.59
ORD-10762,2022,07-01-2022 00:00,11-01-2022 00:00,Second Class,CUST-1762,Miguel Lewis,Corporate,United States,Sarahland,South Dakota,37763,South,PROD-1262,Books,Mystery,375.86,7,0.34,65.74
ORD-10763,2024,14-09-2022 00:00,24-09-2022 00:00,First Class,CUST-1763,Michael Carter,Corporate,United States,North Brittney,South Dakota,51993,Central,PROD-1263,Electronics,Laptop,204.37,8,0.19,43.87
ORD-10764,2023,29-07-2023 00:00,07-08-2023 00:00,Same Day,CUST-1764,Jennifer Mcbride,Corporate,United States,South Colleentown,Florida,92326,West,PROD-1264,Clothing,T-shirt,426.87,2,0.1,101.82
ORD-10765,2022,07-10-2023 00:00,11-10-2023 00:00,Standard Class,CUST-1765,Kyle Freeman,Corporate,United States,Josephburgh,North Carolina,49087,South,PROD-1265,Electronics,Laptop,409.79,6,0.09,98.83
ORD-10766,2023,31-01-2024 00:00,08-02-2024 00:00,Standard Class,CUST-1766,Amanda Perkins,Corporate,United States,East Michael,New Mexico,54009,South,PROD-1266,Electronics,Smartphone,488.9,7,0.11,115.32
ORD-10767,2023,07-10-2023 00:00,16-10-2023 00:00,Standard Class,CUST-1767,Angela Allison,Consumer,United States,East Brenda,Colorado,26983,East,PROD-1267,Books,Fiction,489.51,2,0.35,84.33
ORD-10768,2023,25-06-2024 00:00,29-06-2024 00:00,Standard Class,CUST-1768,Jill Williams,Home Office,United States,New Phyllisstad,Florida,30885,East,PROD-1268,Books,Biography,99.8,9,0.48,13.75
ORD-10769,2023,18-12-2024 00:00,22-12-2024 00:00,Same Day,CUST-1769,Billy Medina,Consumer,United States,East Brandon,Virginia,78419,East,PROD-1269,Clothing,T-shirt,409.46,3,0.31,74.88
ORD-10770,2023,03-02-2024 00:00,11-02-2024 00:00,Same Day,CUST-1770,Brianna Gutierrez,Corporate,United States,South Melindamouth,Alaska,13476,Central,PROD-1270,Books,Non-Fiction,72.19,8,0.45,10.52
ORD-10771,2023,10-12-2023 00:00,13-12-2023 00:00,Standard Class,CUST-1771,Angela Griffin,Consumer,United States,Krauseland,Indiana,70589,West,PROD-1271,Home & Kitchen,Vacuum Cleaner,458.56,2,0.24,92.36
ORD-10772,2024,18-02-2022 00:00,25-02-2022 00:00,First Class,CUST-1772,Crystal Mccarty,Home Office,United States,Lake Richard,Washington,89755,East,PROD-1272,Clothing,T-shirt,111.33,6,0.04,28.32
ORD-10773,2023,28-09-2023 00:00,30-09-2023 00:00,Second Class,CUST-1773,Stephanie Colon,Corporate,United States,North Kristaberg,Nevada,56458,Central,PROD-1273,Beauty,Face Cream,448.08,1,0.16,99.75
ORD-10774,2022,30-07-2022 00:00,07-08-2022 00:00,Standard Class,CUST-1774,Mrs. Lauren Ross,Home Office,United States,Port Danielborough,Connecticut,46801,West,PROD-1274,Clothing,T-shirt,391.02,6,0.15,88.08
ORD-10775,2022,11-03-2023 00:00,17-03-2023 00:00,Standard Class,CUST-1775,Susan Anderson,Corporate,United States,Cameronland,Arizona,43752,South,PROD-1275,Home & Kitchen,Blender,87.24,6,0.02,22.66
ORD-10776,2023,16-02-2024 00:00,18-02-2024 00:00,First Class,CUST-1776,Monica Moore,Consumer,United States,Melaniechester,Washington,2452,East,PROD-1276,Home & Kitchen,Coffee Maker,478.38,9,0.18,103.96
ORD-10777,2023,17-04-2023 00:00,22-04-2023 00:00,Standard Class,CUST-1777,Betty Reid,Consumer,United States,North Michael,Kentucky,68992,Central,PROD-1277,Electronics,Tablet,465.62,9,0.42,71.57
ORD-10778,2024,23-12-2023 00:00,26-12-2023 00:00,Standard Class,CUST-1778,Laura Hunt,Consumer,United States,Collinsburgh,Washington,67498,West,PROD-1278,Clothing,Jacket,99.31,5,0.43,15
ORD-10779,2024,23-05-2022 00:00,29-05-2022 00:00,First Class,CUST-1779,Andrea Johnson,Consumer,United States,East Susan,Washington,69987,Central,PROD-1279,Home & Kitchen,Microwave,404.7,6,0.05,101.89
ORD-10780,2022,01-05-2022 00:00,03-05-2022 00:00,First Class,CUST-1780,Steven Ford,Corporate,United States,Hollychester,Virginia,589,West,PROD-1280,Clothing,Sneakers,289.16,2,0.03,74.33
ORD-10781,2023,11-07-2023 00:00,20-07-2023 00:00,Same Day,CUST-1781,Ernest Harris,Consumer,United States,Glennstad,Vermont,64441,Central,PROD-1281,Clothing,T-shirt,472.52,1,0.23,96.43
ORD-10782,2024,16-05-2023 00:00,22-05-2023 00:00,Same Day,CUST-1782,Marcus Gonzales,Home Office,United States,Derrickmouth,Texas,79800,South,PROD-1282,Books,Science Fiction,291.07,9,0.29,54.77
ORD-10783,2023,19-05-2024 00:00,29-05-2024 00:00,Standard Class,CUST-1783,Mallory French,Consumer,United States,New Jennifer,Idaho,72097,South,PROD-1283,Electronics,Laptop,445.6,3,0.08,108.65
ORD-10784,2024,09-04-2024 00:00,12-04-2024 00:00,Second Class,CUST-1784,Courtney Wilson,Corporate,United States,Olsonborough,New Jersey,54341,Central,PROD-1284,Home & Kitchen,Toaster,446.99,4,0.1,106.62
ORD-10785,2024,16-06-2022 00:00,22-06-2022 00:00,Same Day,CUST-1785,Jennifer Roberts,Consumer,United States,Meyersborough,Montana,42318,West,PROD-1285,Home & Kitchen,Blender,208.43,2,0.08,50.82
ORD-10786,2023,22-09-2024 00:00,02-10-2024 00:00,Second Class,CUST-1786,Karl Bush,Corporate,United States,Charlenetown,Hawaii,60649,Central,PROD-1286,Clothing,T-shirt,6.69,2,0.4,1.06
ORD-10787,2023,31-08-2022 00:00,01-09-2022 00:00,Standard Class,CUST-1787,Wayne Rivera,Consumer,United States,Samanthaburgh,Oklahoma,54389,South,PROD-1287,Home & Kitchen,Coffee Maker,113.08,5,0.45,16.48
ORD-10788,2024,05-09-2022 00:00,10-09-2022 00:00,Same Day,CUST-1788,Chelsey Thomas,Home Office,United States,Wigginsfort,Texas,41412,West,PROD-1288,Beauty,Lipstick,13.41,8,0.37,2.24
ORD-10789,2022,21-04-2024 00:00,26-04-2024 00:00,Standard Class,CUST-1789,Michael Burns,Consumer,United States,Reedburgh,West Virginia,97426,Central,PROD-1289,Beauty,Face Cream,316.41,8,0.04,80.5
ORD-10790,2022,11-06-2022 00:00,12-06-2022 00:00,Second Class,CUST-1790,Monica Hicks,Corporate,United States,Port Paulamouth,Kentucky,47363,Central,PROD-1290,Home & Kitchen,Vacuum Cleaner,438.71,7,0.1,104.64
ORD-10791,2022,31-07-2024 00:00,08-08-2024 00:00,Second Class,CUST-1791,Richard Montgomery,Home Office,United States,Darleneland,Montana,49552,West,PROD-1291,Books,Fiction,12.99,3,0.06,3.24
ORD-10792,2023,08-03-2024 00:00,12-03-2024 00:00,Second Class,CUST-1792,Robert Peterson,Home Office,United States,New Barbaraburgh,North Carolina,72117,West,PROD-1292,Beauty,Lipstick,107.08,7,0.02,27.81
ORD-10793,2022,14-01-2022 00:00,15-01-2022 00:00,Second Class,CUST-1793,Andrea Mathis,Consumer,United States,East Andrea,Kentucky,916,South,PROD-1293,Beauty,Face Cream,322,1,0.44,47.79
ORD-10794,2023,10-05-2023 00:00,18-05-2023 00:00,Standard Class,CUST-1794,Mr. Victor Gray,Home Office,United States,Hardington,Texas,56380,South,PROD-1294,Clothing,T-shirt,100.72,7,0.12,23.49
ORD-10795,2024,01-06-2024 00:00,04-06-2024 00:00,Standard Class,CUST-1795,Jessica Hatfield,Corporate,United States,Christopherville,Utah,49784,West,PROD-1295,Clothing,Sneakers,484.75,6,0.39,78.37
ORD-10796,2022,08-12-2024 00:00,13-12-2024 00:00,Same Day,CUST-1796,Omar Lopez,Home Office,United States,Lake Laurabury,Montana,55744,West,PROD-1296,Beauty,Perfume,487.18,7,0.31,89.09
ORD-10797,2022,03-03-2024 00:00,08-03-2024 00:00,First Class,CUST-1797,Jason Warren,Corporate,United States,Lake Don,Hawaii,23690,South,PROD-1297,Books,Biography,271.96,5,0.14,61.98
ORD-10798,2023,11-06-2023 00:00,21-06-2023 00:00,First Class,CUST-1798,Dana Gilbert,Corporate,United States,North Michael,North Dakota,71509,Central,PROD-1298,Electronics,Smartphone,441.19,1,0.41,68.99
ORD-10799,2024,23-03-2023 00:00,30-03-2023 00:00,Standard Class,CUST-1799,Michael Short,Consumer,United States,Susanstad,South Carolina,99330,Central,PROD-1299,Books,Biography,139.15,6,0.07,34.3
ORD-10800,2024,28-02-2024 00:00,03-03-2024 00:00,Standard Class,CUST-1800,Michael Gray,Home Office,United States,Lake Laura,Wisconsin,58716,South,PROD-1300,Home & Kitchen,Vacuum Cleaner,99.41,1,0.09,23.97
ORD-10801,2023,16-10-2022 00:00,19-10-2022 00:00,First Class,CUST-1801,Sheila Alexander,Home Office,United States,Phillipsbury,Missouri,75713,Central,PROD-1301,Beauty,Lipstick,234.63,1,0.36,39.8
ORD-10802,2023,29-03-2023 00:00,03-04-2023 00:00,First Class,CUST-1802,Debra Mays,Consumer,United States,Williamville,Arkansas,51002,Central,PROD-1302,Clothing,Jeans,439.78,4,0.35,75.76
ORD-10803,2024,06-08-2023 00:00,14-08-2023 00:00,First Class,CUST-1803,Johnathan Hooper,Corporate,United States,Kramerfort,California,37838,Central,PROD-1303,Electronics,Headphones,126.32,8,0.29,23.77
ORD-10804,2023,06-12-2022 00:00,16-12-2022 00:00,Second Class,CUST-1804,Justin Sexton,Home Office,United States,South Robert,Connecticut,84364,South,PROD-1304,Electronics,Laptop,233.19,5,0.15,52.53
ORD-10805,2024,04-12-2023 00:00,08-12-2023 00:00,First Class,CUST-1805,Michael Campbell Jr.,Home Office,United States,North Kristen,Nevada,82955,West,PROD-1305,Electronics,Headphones,488.66,6,0.46,69.93
ORD-10806,2024,01-12-2023 00:00,07-12-2023 00:00,Standard Class,CUST-1806,Gail Gutierrez,Corporate,United States,New Charles,Alaska,74768,East,PROD-1306,Clothing,Hat,241.04,1,0.16,53.66
ORD-10807,2022,15-01-2024 00:00,18-01-2024 00:00,Standard Class,CUST-1807,Michael Wilson,Corporate,United States,Armstronghaven,Wisconsin,93086,Central,PROD-1307,Clothing,Jacket,93.14,9,0.29,17.53
ORD-10808,2023,12-08-2022 00:00,20-08-2022 00:00,Standard Class,CUST-1808,Jacob Shelton,Consumer,United States,West Brittney,North Dakota,34472,Central,PROD-1308,Beauty,Shampoo,70.11,5,0.04,17.84
ORD-10809,2022,04-07-2023 00:00,08-07-2023 00:00,First Class,CUST-1809,Alexandra Jones,Consumer,United States,Port Rachaelchester,South Carolina,28965,Central,PROD-1309,Beauty,Face Cream,291,1,0.14,66.32
ORD-10810,2023,25-08-2024 00:00,28-08-2024 00:00,Same Day,CUST-1810,Stephen Sampson,Consumer,United States,South Josephchester,Kansas,34659,Central,PROD-1310,Beauty,Shampoo,201.51,4,0.15,45.39
ORD-10811,2024,15-07-2023 00:00,22-07-2023 00:00,Second Class,CUST-1811,Vanessa Gibson,Corporate,United States,Rickyview,Illinois,5007,South,PROD-1311,Home & Kitchen,Coffee Maker,81.69,4,0.38,13.42
ORD-10812,2024,15-10-2024 00:00,24-10-2024 00:00,Same Day,CUST-1812,Melissa Stephens,Home Office,United States,Marquezbury,Rhode Island,37859,South,PROD-1312,Books,Fiction,172.65,4,0.47,24.25
ORD-10813,2024,08-11-2023 00:00,17-11-2023 00:00,Standard Class,CUST-1813,Mary Bass,Corporate,United States,Zacharyfurt,Rhode Island,17158,Central,PROD-1313,Books,Fiction,177.18,7,0.06,44.14
ORD-10814,2022,10-06-2024 00:00,13-06-2024 00:00,First Class,CUST-1814,Julie Allen,Home Office,United States,Lake Joanna,Texas,17681,Central,PROD-1314,Beauty,Perfume,12.83,6,0.33,2.28
ORD-10815,2024,18-07-2022 00:00,19-07-2022 00:00,Same Day,CUST-1815,Jimmy Harrison,Home Office,United States,Shaneview,Ohio,94899,South,PROD-1315,Beauty,Perfume,115.06,4,0.21,24.09
ORD-10816,2023,05-07-2023 00:00,13-07-2023 00:00,Standard Class,CUST-1816,Nathaniel Hendricks,Corporate,United States,East Laura,Idaho,80369,East,PROD-1316,Books,Fiction,108.5,9,0.34,18.98
ORD-10817,2024,08-04-2023 00:00,11-04-2023 00:00,First Class,CUST-1817,Randall Barr,Home Office,United States,Lake Williamstad,Colorado,49354,South,PROD-1317,Clothing,Hat,402.85,5,0.17,88.61
ORD-10818,2023,16-05-2023 00:00,20-05-2023 00:00,Same Day,CUST-1818,Melissa Roberts,Corporate,United States,Davisshire,Utah,48121,East,PROD-1318,Home & Kitchen,Coffee Maker,167.4,5,0.07,41.26
ORD-10819,2024,17-01-2023 00:00,19-01-2023 00:00,Standard Class,CUST-1819,Penny Cobb,Home Office,United States,Sarahchester,Iowa,80066,West,PROD-1319,Home & Kitchen,Blender,153.08,1,0.39,24.75
ORD-10820,2023,08-02-2022 00:00,17-02-2022 00:00,Standard Class,CUST-1820,Kristina Ramirez,Consumer,United States,East Michelle,Indiana,55634,West,PROD-1320,Clothing,T-shirt,181.17,4,0.14,41.29
ORD-10821,2024,10-07-2024 00:00,12-07-2024 00:00,Second Class,CUST-1821,Tracy Joyce,Corporate,United States,South Ryanview,Minnesota,57279,West,PROD-1321,Clothing,Jeans,72.08,7,0.17,15.86
ORD-10822,2024,31-05-2024 00:00,08-06-2024 00:00,Standard Class,CUST-1822,Andre Welch,Home Office,United States,Jacquelinehaven,California,38702,Central,PROD-1322,Books,Biography,353.59,7,0.47,49.67
ORD-10823,2023,20-05-2024 00:00,26-05-2024 00:00,Same Day,CUST-1823,Susan Jackson,Corporate,United States,Lake Marcusstad,Pennsylvania,22676,South,PROD-1323,Electronics,Smartphone,18.77,2,0.17,4.13
ORD-10824,2023,16-06-2023 00:00,18-06-2023 00:00,Second Class,CUST-1824,Chad Ellis,Home Office,United States,Newtonfurt,Oregon,29985,West,PROD-1324,Electronics,Laptop,254.9,4,0.35,43.91
ORD-10825,2022,25-05-2024 00:00,27-05-2024 00:00,First Class,CUST-1825,Gilbert Garcia,Home Office,United States,New Stephanie,Massachusetts,65473,West,PROD-1325,Electronics,Tablet,385.16,6,0.48,53.08
ORD-10826,2023,07-06-2022 00:00,11-06-2022 00:00,Standard Class,CUST-1826,Jessica Hester,Consumer,United States,Jamesview,West Virginia,80656,South,PROD-1326,Books,Biography,408.97,5,0.19,87.79
ORD-10827,2022,14-02-2023 00:00,16-02-2023 00:00,First Class,CUST-1827,Amanda Adkins,Consumer,United States,Amystad,Montana,81590,East,PROD-1327,Beauty,Perfume,194.25,8,0.36,32.95
ORD-10828,2023,13-10-2022 00:00,17-10-2022 00:00,Same Day,CUST-1828,Russell Klein,Home Office,United States,Lopezview,Alabama,89096,South,PROD-1328,Home & Kitchen,Coffee Maker,460.44,8,0.12,107.38
ORD-10829,2023,13-01-2023 00:00,18-01-2023 00:00,Standard Class,CUST-1829,Johnny Oneal,Corporate,United States,Richardsonland,Rhode Island,28734,Central,PROD-1329,Books,Fiction,303.35,4,0.12,70.75
ORD-10830,2022,20-06-2023 00:00,25-06-2023 00:00,First Class,CUST-1830,Melissa Roberts,Corporate,United States,Margaretstad,South Carolina,4723,South,PROD-1330,Electronics,Tablet,473.83,1,0.35,81.62
ORD-10831,2023,27-03-2023 00:00,02-04-2023 00:00,Same Day,CUST-1831,Oscar Garcia,Home Office,United States,Port Kathy,New Mexico,42199,East,PROD-1331,Beauty,Perfume,306.48,9,0.44,45.49
ORD-10832,2024,09-08-2024 00:00,19-08-2024 00:00,Second Class,CUST-1832,Ryan Perez,Home Office,United States,Garrettborough,Connecticut,27436,West,PROD-1332,Clothing,T-shirt,141.03,8,0.49,19.06
ORD-10833,2024,18-02-2022 00:00,19-02-2022 00:00,First Class,CUST-1833,Shelley Johnson,Home Office,United States,Lake Meghan,New Hampshire,45073,Central,PROD-1333,Beauty,Lipstick,497.48,6,0.25,98.88
ORD-10834,2022,14-10-2023 00:00,21-10-2023 00:00,Standard Class,CUST-1834,Margaret Walker,Corporate,United States,New Johnchester,Maine,97150,West,PROD-1334,Home & Kitchen,Coffee Maker,73.95,4,0.2,15.68
ORD-10835,2024,24-08-2022 00:00,27-08-2022 00:00,Same Day,CUST-1835,Tom Mahoney,Corporate,United States,Mannborough,Oklahoma,97698,Central,PROD-1335,Books,Mystery,15.43,7,0.02,4.01
ORD-10836,2022,09-11-2024 00:00,13-11-2024 00:00,Same Day,CUST-1836,Tim Ellison,Corporate,United States,Rogerston,Ohio,77258,East,PROD-1336,Books,Mystery,354.86,3,0.07,87.46
ORD-10837,2024,22-04-2023 00:00,25-04-2023 00:00,Same Day,CUST-1837,Matthew Johnson,Consumer,United States,North Amandahaven,Mississippi,57652,South,PROD-1337,Clothing,Sneakers,194.97,4,0.08,47.54
ORD-10838,2024,31-03-2023 00:00,09-04-2023 00:00,Second Class,CUST-1838,Jessica Welch,Home Office,United States,New Chad,Missouri,65554,West,PROD-1338,Books,Biography,381.91,3,0.22,78.95
ORD-10839,2023,08-04-2024 00:00,15-04-2024 00:00,Second Class,CUST-1839,Sara Chavez,Corporate,United States,Mikeburgh,Kentucky,6604,Central,PROD-1339,Clothing,Jeans,372.84,7,0.12,86.95
ORD-10840,2023,29-07-2024 00:00,07-08-2024 00:00,Standard Class,CUST-1840,Steven Fox,Home Office,United States,Reynoldsberg,Alabama,40420,Central,PROD-1340,Beauty,Lipstick,232.51,3,0.48,32.04
ORD-10841,2023,03-08-2022 00:00,05-08-2022 00:00,Second Class,CUST-1841,Joseph Lowe,Home Office,United States,New Whitney,Utah,55747,South,PROD-1341,Clothing,Sneakers,204.93,9,0.49,27.7
ORD-10842,2024,29-10-2023 00:00,06-11-2023 00:00,First Class,CUST-1842,Shelby Esparza,Home Office,United States,Robinborough,Colorado,65415,Central,PROD-1342,Clothing,Jeans,346.8,3,0.41,54.23
ORD-10843,2023,17-09-2022 00:00,21-09-2022 00:00,Standard Class,CUST-1843,Cindy Barton,Corporate,United States,Donaldbury,Pennsylvania,81922,East,PROD-1343,Electronics,Smartphone,469.81,2,0.01,123.27
ORD-10844,2022,24-08-2024 00:00,01-09-2024 00:00,Second Class,CUST-1844,Angela Chan,Home Office,United States,Michaelshire,New Hampshire,48069,South,PROD-1344,Beauty,Perfume,210.56,2,0.35,36.27
ORD-10845,2023,17-12-2024 00:00,25-12-2024 00:00,Standard Class,CUST-1845,Amber Harris,Corporate,United States,West Katie,Minnesota,70507,Central,PROD-1345,Books,Non-Fiction,106.4,1,0.35,18.33
ORD-10846,2023,09-02-2023 00:00,10-02-2023 00:00,Same Day,CUST-1846,Tiffany Wilson,Consumer,United States,Gonzalesberg,South Carolina,13925,Central,PROD-1346,Beauty,Shampoo,386.81,6,0.28,73.81
ORD-10847,2022,04-09-2024 00:00,12-09-2024 00:00,First Class,CUST-1847,Eric Jordan MD,Home Office,United States,Port Julieview,Montana,18966,Central,PROD-1347,Home & Kitchen,Microwave,371.69,4,0.06,92.6
ORD-10848,2022,13-08-2024 00:00,18-08-2024 00:00,Second Class,CUST-1848,Rebecca Joseph,Home Office,United States,West Angela,South Carolina,43758,East,PROD-1348,Books,Mystery,24.14,4,0.24,4.86
ORD-10849,2024,28-04-2022 00:00,06-05-2022 00:00,Same Day,CUST-1849,Patrick Baker,Corporate,United States,Greenside,Louisiana,34145,West,PROD-1349,Beauty,Perfume,293.1,5,0.33,52.04
ORD-10850,2024,16-01-2022 00:00,20-01-2022 00:00,Standard Class,CUST-1850,Daniel Hernandez,Consumer,United States,Barnesbury,Michigan,59310,West,PROD-1350,Home & Kitchen,Toaster,96.93,6,0.17,21.32
ORD-10851,2022,19-06-2023 00:00,20-06-2023 00:00,Second Class,CUST-1851,Timothy Johnson,Corporate,United States,Lake Deniseburgh,Florida,66862,South,PROD-1351,Clothing,Hat,85.28,5,0.26,16.72
ORD-10852,2022,28-09-2024 00:00,04-10-2024 00:00,Second Class,CUST-1852,Hector Gallagher,Consumer,United States,West Seth,Missouri,14542,West,PROD-1352,Beauty,Mascara,285.76,1,0.12,66.64
ORD-10853,2023,29-08-2022 00:00,04-09-2022 00:00,Same Day,CUST-1853,Christine Young,Home Office,United States,Mclaughlinbury,North Carolina,23304,Central,PROD-1353,Clothing,Jeans,53.87,8,0.48,7.42
ORD-10854,2022,11-08-2022 00:00,20-08-2022 00:00,Same Day,CUST-1854,Gabrielle Jennings,Consumer,United States,Harrismouth,Kansas,33000,East,PROD-1354,Clothing,Sneakers,280.11,3,0.22,57.9
ORD-10855,2023,11-05-2022 00:00,16-05-2022 00:00,Same Day,CUST-1855,Brandon Henderson,Corporate,United States,West David,Colorado,58865,Central,PROD-1355,Clothing,Jacket,266.83,8,0.1,63.64
ORD-10856,2022,05-02-2024 00:00,14-02-2024 00:00,Same Day,CUST-1856,Michelle Nguyen,Consumer,United States,East Greggton,Connecticut,31131,East,PROD-1356,Home & Kitchen,Blender,235.36,2,0.49,31.81
ORD-10857,2022,19-04-2024 00:00,26-04-2024 00:00,Same Day,CUST-1857,Marissa Garcia,Corporate,United States,Stephanieborough,Michigan,21864,East,PROD-1357,Books,Non-Fiction,433.95,9,0.28,82.8
ORD-10858,2023,30-03-2024 00:00,02-04-2024 00:00,Same Day,CUST-1858,Brandon Soto,Home Office,United States,Jeromemouth,Texas,12891,East,PROD-1358,Beauty,Perfume,121.68,4,0.38,19.99
ORD-10859,2023,17-05-2024 00:00,24-05-2024 00:00,Second Class,CUST-1859,Rebecca Santos,Corporate,United States,Nataliefurt,Michigan,99089,East,PROD-1359,Books,Fiction,169.19,2,0,44.84
ORD-10860,2024,21-01-2024 00:00,24-01-2024 00:00,Same Day,CUST-1860,Amanda Robles,Corporate,United States,South Thomasside,Iowa,53782,East,PROD-1360,Books,Science Fiction,69.94,9,0.25,13.9
ORD-10861,2024,03-06-2022 00:00,06-06-2022 00:00,Standard Class,CUST-1861,Hector Salinas,Corporate,United States,West Rogerside,Virginia,40394,South,PROD-1361,Electronics,Smartphone,189.43,7,0.21,39.66
ORD-10862,2024,19-09-2022 00:00,22-09-2022 00:00,First Class,CUST-1862,Allison Caldwell,Corporate,United States,Lindaton,New York,34406,East,PROD-1362,Clothing,T-shirt,93.49,6,0.33,16.6
ORD-10863,2022,20-04-2023 00:00,23-04-2023 00:00,Second Class,CUST-1863,Luis Campbell,Home Office,United States,East Noah,Tennessee,62228,East,PROD-1363,Electronics,Headphones,30.82,9,0.48,4.25
ORD-10864,2022,12-12-2022 00:00,20-12-2022 00:00,Same Day,CUST-1864,Angela Phillips,Corporate,United States,Cassandrabury,Maryland,14517,West,PROD-1364,Clothing,Jacket,262.34,2,0.46,37.54
ORD-10865,2023,16-06-2023 00:00,20-06-2023 00:00,First Class,CUST-1865,Jason Brown,Corporate,United States,Michaelland,Texas,71518,West,PROD-1365,Home & Kitchen,Microwave,84.29,5,0.25,16.75
ORD-10866,2022,11-12-2023 00:00,20-12-2023 00:00,Same Day,CUST-1866,Hunter Stewart,Home Office,United States,North Patrickland,Indiana,11932,East,PROD-1366,Clothing,Jacket,312.1,3,0.08,76.1
ORD-10867,2024,19-06-2022 00:00,21-06-2022 00:00,Standard Class,CUST-1867,Ryan Boyer,Home Office,United States,Dannyfurt,Connecticut,94908,South,PROD-1367,Electronics,Smartwatch,444.73,7,0.43,67.18
ORD-10868,2022,04-09-2024 00:00,14-09-2024 00:00,Second Class,CUST-1868,Eric Humphrey,Consumer,United States,West Larryshire,North Carolina,15531,Central,PROD-1368,Beauty,Face Cream,355.82,5,0.32,64.12
ORD-10869,2023,16-11-2023 00:00,23-11-2023 00:00,Second Class,CUST-1869,Joel Johns,Home Office,United States,North Jessica,New Hampshire,97682,West,PROD-1369,Electronics,Tablet,493.64,4,0.14,112.51
ORD-10870,2023,24-04-2022 00:00,03-05-2022 00:00,Same Day,CUST-1870,Karen Paul,Home Office,United States,New Anthony,Nevada,95316,West,PROD-1370,Beauty,Shampoo,430.53,7,0.47,60.47
ORD-10871,2024,15-06-2023 00:00,22-06-2023 00:00,Same Day,CUST-1871,Frank Johnson,Corporate,United States,Angiefort,Ohio,54616,South,PROD-1371,Home & Kitchen,Blender,251.04,4,0.47,35.26
ORD-10872,2022,21-04-2024 00:00,28-04-2024 00:00,Second Class,CUST-1872,Donna Gallagher,Home Office,United States,South Robertchester,Alabama,95779,Central,PROD-1372,Electronics,Smartphone,179.46,5,0.3,33.29
ORD-10873,2022,23-03-2024 00:00,02-04-2024 00:00,First Class,CUST-1873,Sophia Olson,Consumer,United States,Terrishire,Massachusetts,21992,South,PROD-1373,Home & Kitchen,Vacuum Cleaner,218.5,8,0.1,52.12
ORD-10874,2023,21-06-2023 00:00,28-06-2023 00:00,Second Class,CUST-1874,Gabriel Bishop,Home Office,United States,Wongtown,Colorado,40443,South,PROD-1374,Beauty,Face Cream,174.52,8,0.49,23.59
ORD-10875,2024,25-04-2022 00:00,01-05-2022 00:00,Second Class,CUST-1875,Andrew Hooper,Consumer,United States,Richardstad,Ohio,16315,East,PROD-1375,Clothing,Jacket,461.63,3,0.14,105.21
ORD-10876,2024,07-06-2024 00:00,14-06-2024 00:00,First Class,CUST-1876,Charles Manning,Home Office,United States,West Carlostown,Hawaii,17496,West,PROD-1376,Electronics,Smartwatch,206.07,8,0.4,32.77
ORD-10877,2023,03-05-2022 00:00,10-05-2022 00:00,Standard Class,CUST-1877,Marisa Jones,Home Office,United States,Bakerville,Rhode Island,25501,Central,PROD-1377,Books,Biography,297.72,3,0.15,67.07
ORD-10878,2023,03-01-2022 00:00,12-01-2022 00:00,Standard Class,CUST-1878,Thomas Roberson,Consumer,United States,East Kimberly,Indiana,70947,West,PROD-1378,Electronics,Laptop,488.13,2,0.36,82.79
ORD-10879,2022,28-05-2022 00:00,06-06-2022 00:00,Second Class,CUST-1879,Lori Patel,Home Office,United States,Chasehaven,Minnesota,89524,Central,PROD-1379,Home & Kitchen,Vacuum Cleaner,226.23,4,0.15,50.96
ORD-10880,2024,05-07-2023 00:00,10-07-2023 00:00,Second Class,CUST-1880,Andrew Casey,Corporate,United States,Justinshire,Kansas,55856,East,PROD-1380,Beauty,Perfume,8.21,1,0.1,1.96
ORD-10881,2023,01-09-2022 00:00,09-09-2022 00:00,Second Class,CUST-1881,Erica Kane,Corporate,United States,North Philipport,Louisiana,29099,Central,PROD-1381,Electronics,Laptop,470.1,5,0.32,84.72
